,hash_x,text,score_x,cosineSim_x,result_x,negative_ny,distortion,magnitude,category,quote,userid_x,time_x,hash_y,score_y,cosineSim_y,result_y,userid_y,time_y
1638,7.43197e+17,"But I just can't convince myself; I couldn't live with no one else; and I can only play that part and sit and nurse my broken heart... So lonely, so lonely, so lonely....","[9, 7, 5, 9, 6, 6, 5, 3, 0, 0]",[0.9755579069633983],1.0,,,,,,fbd681e79ebca2cd9509218403f23ec6,2010-11-19 0:38:22,7.43e+17,"[9, 7, 5, 9, 6, 6, 5, 3, 0, 0]",[0.9755579069633983],1,fbd681e79ebca2cd9509218403f23ec6,19/11/2010 00:38
1639,-3.15483e+17,"; happy 21st birthday to my darling dearest guyfriend, Rash Rejabs & happy 20th birthday to my beloved godbrother, Muhammad Ihsan <3","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.8168415360105121],0.0,,,,,,193165601dfad67e79ef52b2caf9fd9e,2010-08-11 19:28:14,-3.15e+17,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.8168415360105121],0,193165601dfad67e79ef52b2caf9fd9e,11/08/2010 19:28
1640,8.40783e+18,"And stick to the road if you know what's good for you!   .....What's good for you is staying alive, by the way. In case you didn't know what was good for you. You now know... Oh never mind!","[3, 5, 5, 5, 3, 3, 1, 1, 1, 0]",[0.8848750858447433],0.0,,,,,,a3c4599ff3db8b66d2b935dc1f487346,2010-11-27 11:01:10,8.41e+18,"[3, 5, 5, 5, 3, 3, 1, 1, 1, 0]",[0.8848750858447433],0,a3c4599ff3db8b66d2b935dc1f487346,27/11/2010 11:01
1641,8.37062e+17,after watching the musical Rent I'd really like to see people just randomly start singing and not care where they are,"[3, 3, 1, 1, 1, 1, 1, 1, 1, 1]",[0.7843842064953456],0.0,,,,,,7bb9346a8742de88bf2f48d622bf1057,2011-05-07 2:43:27,8.37e+17,"[3, 3, 1, 1, 1, 1, 1, 1, 1, 1]",[0.7843842064953456],0,7bb9346a8742de88bf2f48d622bf1057,07/05/2011 02:43
1642,-6.53544e+18,how can i make sure that i will score an A in business even if i dont study at awlll... :P,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8275999816272657],0.0,,,,,,49fb9fce8f4dc022318b8cd432aad8b6,2010-11-06 16:18:02,-6.54e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8275999816272657],0,49fb9fce8f4dc022318b8cd432aad8b6,06/11/2010 16:18
1643,5.88058e+18,"if it is at all possible, i now dislike the black eye peas even more than i did before this halftime show.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.8309309241858404],0.0,,,,,,498f553bf758b61c8102b766c94fcd65,2011-02-07 1:16:51,5.88e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",[0.8309309241858404],0,498f553bf758b61c8102b766c94fcd65,07/02/2011 01:16
1644,8.57408e+17,"Getting ready to go home. Can't wait til see my husband but going to miss my family now. Wish I could have my cake and eat it too, know what I mean :( I love everybody thank you for being such gracious hosts while I was here. Be back soon for the baby shower!","[1, 1, 5, 1, 1, 1, 1, 1, 1, 0]",[0.9187986735100767],0.0,,,,,,7f32cebae2e681bce773258dceae0b3d,2010-08-26 12:16:07,8.57e+17,"[1, 1, 5, 1, 1, 1, 1, 1, 1, 0]",[0.9187986735100767],0,7f32cebae2e681bce773258dceae0b3d,26/08/2010 12:16
1645,2.67527e+18,"persona - mask, superficial, outward personality as presented to the world If thats the case then how many masks does the average person wear per day ?","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9068949109360996],0.0,,,,,,60bb7f8e09c6afac6ddf111bd09c785b,2009-07-23 11:51:58,2.68e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9068949109360996],0,60bb7f8e09c6afac6ddf111bd09c785b,23/07/2009 11:51
1646,2.04061e+18,"I'll never break your heart  I'll never make you cry  I'd rather die than live without you  I'll give you all of me  Honey, that's no lie","[5, 9, 5, 5, 3, 3, 1, 3, 0, 0]",[0.9909236201077941],1.0,,,,,,98402a19f626c91d1795df7446906795,2010-07-31 8:02:49,2.04e+18,"[5, 9, 5, 5, 3, 3, 1, 3, 0, 0]",[0.9909236201077941],1,98402a19f626c91d1795df7446906795,31/07/2010 08:02
1647,-3.52877e+18,was inspired by some botanically challenged friends and has gone and picked and then cooked some wild garlic - everyone is still alive at the moment - guess that means i didnt confuse it with deadly nightshade - cool!,"[1, 1, 1, 1, 1, 1, 1, 3, 1, 1]",[0.8298846165062614],0.0,,,,,,7e450a79b8bacd420727a5dd9305f8d8,2010-06-01 19:51:51,-3.53e+18,"[1, 1, 1, 1, 1, 1, 1, 3, 1, 1]",[0.8298846165062614],0,7e450a79b8bacd420727a5dd9305f8d8,01/06/2010 19:51
1648,-5.09766e+18,"I know that I have changed, but does that mean I have to readjust my beliefs? I feel like there is nothing for me to justify however, so where do I start? I'm tired of avoiding the cracks. It's time to improve that sidewalk.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9225533269173319],0.0,,,,,,01530624766b3be63c7709c6581c335d,2010-02-09 13:31:39,-5.1e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9225533269173319],0,01530624766b3be63c7709c6581c335d,09/02/2010 13:31
1649,-2.20779e+18,"has spent most of the food money on oil paints, looks like we're living of the stuff in the larder and freezer (which might be good as their stuffed to bursting)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9157728067614475],0.0,,,,,,2549774d68d7ccbcba069afb45c7e237,2011-03-28 12:24:57,-2.21e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9157728067614475],0,2549774d68d7ccbcba069afb45c7e237,28/03/2011 12:24
1650,7.22822e+18,"I am very thankful for such a loving family. Knowing that they will always be there for me, and love me no matter what. I have and always will love my family.   I love you guys... Thank you.","[3, 1, 3, 3, 5, 1, 1, 1, 1, 0]",[0.9271303008332921],1.0,,,,,,8faf4d2ee4825edc1e526a13130b9bf2,2010-11-26 6:02:02,7.23e+18,"[3, 1, 3, 3, 5, 1, 1, 1, 1, 0]",[0.9271303008332921],1,8faf4d2ee4825edc1e526a13130b9bf2,26/11/2010 06:02
1651,-6.66873e+18,...going to extremes has met a new ridiculous level. Glad someone got what I was actually referring to and didn't take one part of it that had little to do with it as the whole problem...That would be stupid.,"[1, 1, 1, 1, 3, 3, 1, 5, 1, 0]",[0.8861523400235222],0.0,,,,,,25c68399f38b70d0466ae022feb4fe6a,2011-01-03 2:37:45,-6.67e+18,"[1, 1, 1, 1, 3, 3, 1, 5, 1, 0]",[0.8861523400235222],0,25c68399f38b70d0466ae022feb4fe6a,03/01/2011 02:37
1652,-1.35118e+18,Unless you're willing to pay someone? If you want something to be done YOUR way you have to do it YOURSELF. No one I know would do it for free.,"[1, 1, 1, 1, 1, 1, 5, 5, 0, 0]",[0.8967078730484622],0.0,,,,,,3969e4477a184aeeb7479bde6b1a9a7b,2011-02-10 19:01:41,-1.35e+18,"[1, 1, 1, 1, 1, 1, 5, 5, 0, 0]",[0.8967078730484622],0,3969e4477a184aeeb7479bde6b1a9a7b,10/02/2011 19:01
1653,1.52004e+18,Cause I wanna belong and I need to get strong and if memory serves I'm addicted to words and they're useless.,"[5, 6, 1, 5, 3, 1, 3, 1, 0, 0]",[0.9450774168753553],1.0,,,,,,fe4e8d6bc63f4d75771c0f0d9e7e152b,2010-10-30 7:51:26,1.52e+18,"[5, 6, 1, 5, 3, 1, 3, 1, 0, 0]",[0.9450774168753553],1,fe4e8d6bc63f4d75771c0f0d9e7e152b,30/10/2010 07:51
1654,8.21681e+18,"Sooo I really really wish I had my phone right now, because I need to talk to my best friend about some things. Especially stuff that's happened today. Oh well, other things to distract myself. :P","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8620331526226866],0.0,,,,,,8c393982479748c5a53acaa7a3717c71,2011-05-31 2:46:15,8.22e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8620331526226866],0,8c393982479748c5a53acaa7a3717c71,31/05/2011 02:46
1655,2.947e+18,Baby shower has been postponed because of the current cituation with my dad. I will let everyone know when the new date is.,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9263801065455506],0.0,,,,,,1846cab0c654b3b49d2ed26ee74319c5,2010-06-24 2:12:11,2.95e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9263801065455506],0,1846cab0c654b3b49d2ed26ee74319c5,24/06/2010 02:12
1656,5.96752e+18,"Just watched the movie Inception.....I was kinda confusing....But it was REALLLLYY good! but....It didn't make much sense to me, but at the same time...I understood everything...","[1, 1, 3, 1, 1, 1, 1, 1, 1, 1]",[0.9042735773430787],0.0,,,,,,3bde607fa84e1765d3b07bf18d748bce,2010-10-05 0:02:40,5.97e+18,"[1, 1, 3, 1, 1, 1, 1, 1, 1, 1]",[0.9042735773430787],0,3bde607fa84e1765d3b07bf18d748bce,05/10/2010 00:02
1657,-6.51134e+17,Let me fly,"[1, 1, 1, 5, 1, 1, 1, 9, 1, 1]",[0.5474140482254238],0.0,,,,,,7175a46eaf9d0a6e00c562bfaa614360,2011-06-07 3:10:17,-6.51e+17,"[1, 1, 1, 5, 1, 1, 1, 9, 1, 1]",[0.5474140482254238],0,7175a46eaf9d0a6e00c562bfaa614360,07/06/2011 03:10
1658,-6.79551e+18,"ive been loved ive been hated, to me its all the same, embraced by a lover or your cursing my name","[5, 5, 1, 3, 3, 5, 5, 1, 1, 3]",[0.8563645157971219],0.0,,,,,,4eda3e15c53ef9628fd8c6e7760b5944,2010-03-19 1:12:29,-6.8e+18,"[5, 5, 1, 3, 3, 5, 5, 1, 1, 3]",[0.8563645157971219],0,4eda3e15c53ef9628fd8c6e7760b5944,19/03/2010 01:12
1659,-7.32046e+18,Dang :// threw up again. Ugh seriously i hate how we can only miss so much school. Today is going to suck.,"[1, 5, 1, 1, 1, 3, 3, 5, 1, 1]",[0.873462786030028],0.0,,,,,,8c393982479748c5a53acaa7a3717c71,2011-08-31 12:57:15,-7.32e+18,"[1, 5, 1, 1, 1, 3, 3, 5, 1, 1]",[0.873462786030028],0,8c393982479748c5a53acaa7a3717c71,31/08/2011 12:57
1660,-2.73762e+18,"I wish I knew how to use those Mac computers. Oh well, I got around to drawing some concept art at least. :B","[7, 3, 1, 1, 1, 1, 1, 1, 0, 0]",[0.8116178543793433],0.0,,,,,,2fba0f9dccc84f3516d8b553426af527,2010-04-21 1:44:22,-2.74e+18,"[7, 3, 1, 1, 1, 1, 1, 1, 0, 0]",[0.8116178543793433],0,2fba0f9dccc84f3516d8b553426af527,21/04/2010 01:44
1661,3.18504e+18,"Time passed and the skies darkened. The day came to a bitter end, bright in the fiery inferno of the setting sun. And I remembered just how tired I was. Yawning, and trying to shake the sleep from my slowly closing eyes, I layed my head down for only a minute. I didn't want to doze off this early, and yet, I couldn't escape the sleep... <3 ZZZzzzzzz","[1, 1, 1, 3, 1, 1, 1, 1, 1, 1]",[0.9458075162611281],0.0,,,,,,05a1a1b67e3d7a923f9d0ee5502757c0,2010-01-29 2:35:50,3.19e+18,"[1, 1, 1, 3, 1, 1, 1, 1, 1, 1]",[0.9458075162611281],0,05a1a1b67e3d7a923f9d0ee5502757c0,29/01/2010 02:35
1662,7.97352e+18,"Some won't appreciate what you do or say,   But as long as you speak honestly from your heart   and let them see who you really are,   You will be fine. This isn't a perfect world,   This isn't a perfect life. So live life the way you want   Cause no matter what you do, people would never   Run out of something to say against you.   - Leilocks","[1, 1, 5, 3, 1, 1, 1, 4, 0, 0]",[0.9124152573039953],0.0,,,,,,db7f1b0130b2138e13b7bbca9cc63823,2010-08-07 3:22:36,7.97e+18,"[1, 1, 5, 3, 1, 1, 1, 4, 0, 0]",[0.9124152573039953],0,db7f1b0130b2138e13b7bbca9cc63823,07/08/2010 03:22
1663,8.31137e+18,"Mr Immortal - /Youre not even a mutant/"" DP- /""Yes I am/"" Mr Immortal /""and your not an X-man/"" DP /"" Oh and you have the card set or something/"" Mr Immortal- /"" UHH no/""  Dp /"" Do you have the cardset/"" Mr Immortal /"" Not on me","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",[0.8448337834286119],0.0,,,,,,7f1e19cf6c828b2b6a6953fa127a0351,2010-07-19 4:31:00,8.31e+18,"[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",[0.8448337834286119],0,7f1e19cf6c828b2b6a6953fa127a0351,19/07/2010 04:31
1664,-5.61525e+18,"| What a sudden turn of events...looks like I'll be living back in Tennessee next month. Whoopie. Now, to get my car fixed with money I don't have.","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.900466116038139],0.0,,,,,,1ab4754657079071f9831fe42b3eac49,2010-05-20 14:48:37,-5.62e+18,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",[0.900466116038139],0,1ab4754657079071f9831fe42b3eac49,20/05/2010 14:48
1665,-5.8827e+18,why do i have so many friends? i get like 10 friend requests a day and i dont even know half of them,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.902615651663543],0.0,,,,,,81225103c421dc24e2d1e3bec612181d,2010-12-03 0:06:09,-5.88e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.902615651663543],0,81225103c421dc24e2d1e3bec612181d,03/12/2010 00:06
1666,6.01375e+16,Congratulations to Angela Black for ruining her computer beyond even my ability to fix... She's managed to get a virus on hers that uninstalls antivirus software the second I start a scan.,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8937389533084499],0.0,,,,,,3e991bc5cf2089fcd076f1660a210288,2011-09-13 1:51:05,6.01e+16,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8937389533084499],0,3e991bc5cf2089fcd076f1660a210288,13/09/2011 01:51
1667,-2.51131e+18,knows that the snow isn't going to happen because she has to go to a conference in Nashville that she doesn't want to attend.,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.781996201630767],0.0,,,,,,88b3def9a32e31d4d880b62a1195dad2,2011-02-04 1:22:29,-2.51e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.781996201630767],0,88b3def9a32e31d4d880b62a1195dad2,04/02/2011 01:22
1668,6.41523e+18,"My life be like Ooh Ahh,   It's times like these that make me say,   Lord if you see me please come my way.   Leavin bread crumbs for when I stray   Rely on sacrifice and the price you paid   Feel me like a fingertip   Sometimes I fall I slip   Got a heartfelt desire be more like you   Trying not to quench your fire by the things that i do","[5, 9, 7, 1, 5, 7, 1, 1, 9, 5]",[0.9468572786138608],1.0,,,,,,ca745fc1747c3252bb6e5be40c5d91de,2010-10-16 17:22:36,6.42e+18,"[5, 9, 7, 1, 5, 7, 1, 1, 9, 5]",[0.9468572786138608],1,ca745fc1747c3252bb6e5be40c5d91de,16/10/2010 17:22
1669,8.79807e+18,Should I do Ballet//Pilate Fusion or Yoga before class tomorrow? This will be in addition to my regular cardio and weights. Help!,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8981843883085436],0.0,,,,,,4764518d32334248e6ebbf681a18fd0c,2011-01-19 0:59:11,8.8e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8981843883085436],0,4764518d32334248e6ebbf681a18fd0c,19/01/2011 00:59
1670,-7.77883e+18,"Errr, I don't know how to tell you all this but I think it's important for me to be honest... I'm straight. Yup, you heard me. I LIKEA THE COCK, IN AND AROUND MY MOOOOUTH","[5, 3, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9331870830484589],1.0,,,,,,33ccb4623ec83bac64472003b8d3372b,2010-05-11 22:15:51,-7.78e+18,"[5, 3, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9331870830484589],1,33ccb4623ec83bac64472003b8d3372b,11/05/2010 22:15
1671,7.15972e+18,"Have you ever had a dream, that you were so  sure was real? What if you were unable to wake from that dream? How  would you know the difference between the dream world and the real  world?","[4, 4, 1, 1, 3, 1, 1, 1, 0, 0]",[0.978610903137605],1.0,,,,,,4fe7be93853af48034fb053a0d0a7747,2010-07-15 17:03:20,7.16e+18,"[4, 4, 1, 1, 3, 1, 1, 1, 0, 0]",[0.978610903137605],1,4fe7be93853af48034fb053a0d0a7747,15/07/2010 17:03
1672,-7.6133e+18,"A lot of big releases coming up  Harry Potter and the Deathly Hallows, November 2010  Chronicles of Narnia: Voyage of the Dawn Treader, December 2010  Pirates of the Caribbean: On Stranger Tides, May 2011  The Hobbit (part 1), December 2012  The Hobbit (part 2), December 2013  Untitled Batman Sequel, July 2012","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",[0.9765876776967904],1.0,,,,,,ae42db9dd55791bc806b8dbf6abda9ad,2010-05-12 0:01:55,-7.61e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",[0.9765876776967904],1,ae42db9dd55791bc806b8dbf6abda9ad,12/05/2010 00:01
1673,6.83748e+18,is going to spend her tomorrow finalising uni shizz and setting up her new ipod. no more dwelling on the negatives.,"[5, 9, 3, 1, 1, 1, 1, 1, 1, 1]",[0.6868026584929584],0.0,,,,,,33ccb4623ec83bac64472003b8d3372b,2009-08-27 22:16:29,6.84e+18,"[5, 9, 3, 1, 1, 1, 1, 1, 1, 1]",[0.6868026584929584],0,33ccb4623ec83bac64472003b8d3372b,27/08/2009 22:16
1674,-6.43841e+18,"I used to have 200 friends, and the other day I received two more friend requests. I almost rejected them just because I wanted to keep the number even. :P","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8504500350742595],0.0,,,,,,6262f9ea246e00408561aa9a73c49175,2011-02-21 21:28:03,-6.44e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.8504500350742595],0,6262f9ea246e00408561aa9a73c49175,21/02/2011 21:28
1675,-7.91717e+18,"69 .. i like it how ur one of the nicest most genuine guys I know, and i LOVE the fact you used to buy my booze!","[1, 1, 1, 5, 1, 1, 1, 5, 5, 0]",[0.7599016658338171],0.0,,,,,,f10090d46e382e8f05a1e6aeb8cda9c3,2010-12-08 1:33:02,-7.92e+18,"[1, 1, 1, 5, 1, 1, 1, 5, 5, 0]",[0.7599016658338171],0,f10090d46e382e8f05a1e6aeb8cda9c3,08/12/2010 01:33
1676,-7.02348e+18,"/The one person you can truly love is often right in front of you./"" & /""True love is friendship caught on fire./"" i Believe the these are some of the truest words""","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",[0.8946191090165206],0.0,,,,,,dd54cb7204c52be838047fd0a29e38a6,2011-02-13 6:34:11,-7.02e+18,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",[0.8946191090165206],0,dd54cb7204c52be838047fd0a29e38a6,13/02/2011 06:34
1677,6.00561e+18,"Time to read for a bit and hit the sack. <3 today was good. I'm looking forward to plans with great friends and family. Night, everyone! <3","[1, 1, 1, 1, 1, 1, 1, 1, 5, 1]",[0.8883893685402985],0.0,,,,,,276d9dae51d0748f843b3525458ef54e,2010-09-19 9:55:32,6.01e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 5, 1]",[0.8883893685402985],0,276d9dae51d0748f843b3525458ef54e,19/09/2010 09:55
1678,9.18656e+18,<3 to my fellow OT first years..good luck on our first quiz tomorrow & don't forget to get some (good) sleep tonight!! =),"[1, 1, 1, 1, 1, 3, 1, 4, 2, 1]",[0.864067955071985],0.0,,,,,,66495ec54feb9e2399db05a67a80f2c6,2010-09-15 3:18:56,9.19e+18,"[1, 1, 1, 1, 1, 3, 1, 4, 2, 1]",[0.864067955071985],0,66495ec54feb9e2399db05a67a80f2c6,15/09/2010 03:18
1679,6.78321e+18,im sooo bored! i really want to hang out with someone in person! i miss in person solization! im sick of talking over facebokk! BAH!,"[1, 1, 1, 1, 1, 1, 1, 5, 1, 1]",[0.8234727468360697],0.0,,,,,,a9d1d5c0957510a4a1af904bfac68916,2010-06-21 1:19:53,6.78e+18,"[1, 1, 1, 1, 1, 1, 1, 5, 1, 1]",[0.8234727468360697],0,a9d1d5c0957510a4a1af904bfac68916,21/06/2010 01:19
1680,-3.71716e+18,"LET'S SEE WHO IS PAYING ATTENTION. EVERY SINGLE ONE OF YOU ARE ON MY FRIENDS LIST AS A RESULT OF A CONSCIOUS DECISION. I WANT YOU THERE. I AM NOT ONLY GLAD TO COUNT YOU AS FRIENDS BUT ALSO FAMILY. LETS SEE WHO ACTUALLY PAYS ATTENTION. COPY THIS AS YOUR STATUS JUST FOR A MINUTE. I'LL BE WATCHING TO SEE WHO REALLY DOES CHERISH FAMILY & FRIENDSHIP,THANX FOR BEING PART OF MY LIFE MERRY XMAS AND A GREAT 2011.XX","[1, 1, 1, 5, 1, 1, 5, 1, 1, 0]",[0.945942871881939],1.0,,,,,,608344463eea96ca2224516db525accc,2010-12-23 4:28:33,-3.72e+18,"[1, 1, 1, 5, 1, 1, 5, 1, 1, 0]",[0.945942871881939],1,608344463eea96ca2224516db525accc,23/12/2010 04:28
1681,2.29577e+18,"FRIDAY FRIDAY GOTTA GET DOWN ON FRIDAY   Glee. What is this.   That being said, I will now leave facebook again.","[1, 5, 1, 1, 3, 3, 5, 1, 0, 0]",[0.8545819842914613],0.0,,,,,,46ab970205f0de6229eefce247d2f8a7,2011-05-11 2:06:44,2.3e+18,"[1, 5, 1, 1, 3, 3, 5, 1, 0, 0]",[0.8545819842914613],0,46ab970205f0de6229eefce247d2f8a7,11/05/2011 02:06
1682,6.00865e+18,I just woke up with a horrible pain... I almost felt like calling someone to take me to the hospital... I will be visiting my doctor later today... : ((((,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9045568187154579],0.0,,,,,,b76fa5fcca4d6ae77eeee584318f0c87,2010-12-21 10:43:19,6.01e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9045568187154579],0,b76fa5fcca4d6ae77eeee584318f0c87,21/12/2010 10:43
1683,-2.7517e+18,"Scotty was first and won 1500 points. Hoyt Triplett was second, he gets 1000 points. Tim was third and gets 800 points. Hillary also answered correctly.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.744529155798429],0.0,,,,,,201ea0a9eed083375aa3f6842c171bf3,2011-01-18 1:05:04,-2.75e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.744529155798429],0,201ea0a9eed083375aa3f6842c171bf3,18/01/2011 01:05
1684,-6.68054e+18,"well, my last mobile status update didn't get here. which sucks, cause i needed it to be. anyway. i'll post it now then.","[1, 1, 1, 1, 5, 1, 1, 1, 1, 1]",[0.8406689125630649],0.0,,,,,,4c4c4d5183d8541f100526a6aaaf0e43,2009-09-06 17:20:13,-6.68e+18,"[1, 1, 1, 1, 5, 1, 1, 1, 1, 1]",[0.8406689125630649],0,4c4c4d5183d8541f100526a6aaaf0e43,06/09/2009 17:20
1685,1.03429e+18,- dis b the sister brittney park hackinqq her paqee i lovee dis girll alott we miqht have ower ups & down bt she always there for mee i lovee her !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",[0.8882939722951477],0.0,,,,,,7b0d825445ac43275ba4f8ce14e1ed5c,2011-03-14 5:18:32,1.03e+18,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",[0.8882939722951477],0,7b0d825445ac43275ba4f8ce14e1ed5c,14/03/2011 05:18
1686,6.42928e+18,i heard the heavy rain outside and for some reason it was amplified. it made a terrifying crunching noise and i though my house was going to collapse on me and i would be dragged into a shadow realm where i would be forced to fight bosses that represent some strange metaphorical journey in order to escape. what?,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9121333987740432],0.0,,,,,,ca6379ae4ac1d0fae82f2b9293b2eceb,2010-07-27 19:16:35,6.43e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9121333987740432],0,ca6379ae4ac1d0fae82f2b9293b2eceb,27/07/2010 19:16
1687,-8.53713e+18,"well reading week is here and i started it by watching all the eoisodes if The Guild, good way to start it off","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.7943844884566864],0.0,,,,,,bc619f7cbbdb1806e386554e4b33a439,2010-02-13 6:21:27,-8.54e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.7943844884566864],0,bc619f7cbbdb1806e386554e4b33a439,13/02/2010 06:21
1688,-3.31636e+18,If sorrow could build a staircase.. our tears could show the way... I would climb my way to heaven... and bring him back home again.,"[9, 5, 3, 4, 5, 9, 9, 1, 0, 0]",[0.9724255589535804],1.0,,,,,,7175a46eaf9d0a6e00c562bfaa614360,2011-04-03 19:46:16,-3.32e+18,"[9, 5, 3, 4, 5, 9, 9, 1, 0, 0]",[0.9724255589535804],1,7175a46eaf9d0a6e00c562bfaa614360,03/04/2011 19:46
1689,-2.11541e+18,"I WOULD LIKE TO SEE THIS ON EVERYONE'S WALL. I would like everyone to say a prayer for /Darkhorse/"" 3rd Battalion 5th Marines and their families. They are fighting it out in Afghanistan and they have lost 9 Marines in four days. They are the.........TRUE heroes of this great nation. Repost PLEASE","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",[0.9304466864220128],0.0,,,,,,7d92087eca047976d0f16d1b5085ccba,2010-10-28 3:12:08,-2.12e+18,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",[0.9304466864220128],0,7d92087eca047976d0f16d1b5085ccba,28/10/2010 03:12
1690,2.13783e+18,"Chemistry test tomorrow. Pray, pray, pray. Study, study, study. I have never been this freaked about a test in my life. I don't like it. :(","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",[0.8789054813482126],0.0,,,,,,cea00424ced413c108d878b1a14f3316,2010-02-10 19:43:26,2.14e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",[0.8789054813482126],0,cea00424ced413c108d878b1a14f3316,10/02/2010 19:43
1691,8.25325e+18,"Went to the Zoo today and it was free, going back to the Zoo tomorrow for free and to the beach!","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.7512362709144834],0.0,,,,,,e3be456ec1669b09dbee516fb60ee0d2,2010-07-10 2:51:22,8.25e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.7512362709144834],0,e3be456ec1669b09dbee516fb60ee0d2,10/07/2010 02:51
1692,4.692e+18,I hate getting friend requests from people I don't know so please stop sending them. Anyway I just ranted about Nick. Please watch! www.youtube.com//user//gamepro217,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",[0.838661438217633],0.0,,,,,,972969df02fff083c851056621d050ef,2010-07-23 23:16:35,4.69e+18,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",[0.838661438217633],0,972969df02fff083c851056621d050ef,23/07/2010 23:16
1693,-6.37201e+18,"Turned in my notice to tv station today. Thanks WDS, thanks for the flexibility of fuckin up my life, simple lyin asses. I'm at the point of I wish a MF'er would,...............","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9164920066591511],0.0,,,,,,ca745fc1747c3252bb6e5be40c5d91de,2010-06-30 1:30:56,-6.37e+18,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",[0.9164920066591511],0,ca745fc1747c3252bb6e5be40c5d91de,30/06/2010 01:30
1694,-7.04343e+18,"Poor Rae, we put up the Christmas tree last night and she wakes up this mornin so so sad cause she thought Santa was coming last night :(","[1, 1, 1, 5, 1, 1, 1, 1, 5, 0]",[0.8680850093897989],0.0,,,,,,300187291b887febc124883c562d4377,2010-12-01 14:00:51,-7.04e+18,"[1, 1, 1, 5, 1, 1, 1, 1, 5, 0]",[0.8680850093897989],0,300187291b887febc124883c562d4377,01/12/2010 14:00
