hash,text,count,cosineSim,label
-203357997556903222,yay! getting out of the office going to lunch:) not even hungry tho been eating snack food to kill boredom. haha,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",0.8268456154252423,NotQuote
-6650853658362488042,"i'm waiting for you to say that you miss me as much as i miss you. and whenever you need someone, i want to be that someone. sigh.","[3, 5, 1, 1, 1, 5, 5, 0, 0, 0]",0.893728402514045,NotQuote
-4417418740881860795,it really irks me when I get on here and keep scrolling and scrolling and scrolling only to see there is not a single mention about the 8.9 Magnitude earthquake that hit Japan. I'm honestly about to give up on facebook and all it's shallowness. [<3 Matthew],"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",0.8144245942335637,NotQuote
752019194271106222,Another weekend finished . . . I'm heading to bed to be ready for another workweek. And I think I am liking the predicability of the whole process right now.,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",0.9165779951656017,NotQuote
3311553126978540797,"It's times like this I wish I were as wise as Solomon and as gutsy as Esther... Alas, i can only be myself... My own, flawed self...","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.8274058184506713,NotQuote
-3318265713110926027,"bleech blog day 2 - hair stayed in all night, realised the bits that stayed blue have gone a realy light and cool colour, just a shame the bit on the side so obviously didn't take but need to shave the sides again soon anyway","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9214479197307024,suspect
-7945574072371568986,PG5 dat means da most dat might happen is i might let u hold my hand prued it a way of life lmfao,"[1, 1, 7, 3, 1, 1, 1, 1, 1, 0]",0.8152724226228988,NotQuote
-325827839048128364,"You took the sadness from my eyes, you wore a charming disguise. You took the truth with all your lies. You took your hat off and untied my bonnet and you took my body when you didn't even want it. (8)","[5, 3, 7, 1, 1, 1, 3, 1, 0, 0]",0.9170941721651775,NotQuote
-5430865280938776968,What you actually think when logging in to FB:  Check updates > Get back to work.   What actually happens:  Check updates > Watch videos > Reply to msgs > Share links > Comment > Stalk photos > Go back to step 1 > Endless Loop > Half done work.   That's so true! LOL,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.8865393985050236,NotQuote
8644682990252147768,"We are born charming, fresh and spontaneous and must be civilized before we are fit to participate in society.  Judith Martin","[4, 2, 4, 2, 3, 3, 4, 1, 3, 0]",0.9735023921241226,quote
743197142147720138,"But I just can't convince myself; I couldn't live with no one else; and I can only play that part and sit and nurse my broken heart... So lonely, so lonely, so lonely....","[9, 7, 5, 9, 6, 6, 5, 3, 0, 0]",0.9755579069633983,quote
-315482940085287516,"; happy 21st birthday to my darling dearest guyfriend, Rash Rejabs & happy 20th birthday to my beloved godbrother, Muhammad Ihsan <3","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",0.8168415360105121,NotQuote
8407833535480453739,"And stick to the road if you know what's good for you!   .....What's good for you is staying alive, by the way. In case you didn't know what was good for you. You now know... Oh never mind!","[3, 5, 5, 5, 3, 3, 1, 1, 1, 0]",0.8848750858447433,NotQuote
837062126967361351,after watching the musical Rent I'd really like to see people just randomly start singing and not care where they are,"[3, 3, 1, 1, 1, 1, 1, 1, 1, 1]",0.7843842064953456,NotQuote
-6535442841602515447,how can i make sure that i will score an A in business even if i dont study at awlll... :P,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.8275999816272657,NotQuote
5880581675023468428,"if it is at all possible, i now dislike the black eye peas even more than i did before this halftime show.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",0.8309309241858404,NotQuote
857407575514433925,"Getting ready to go home. Can't wait til see my husband but going to miss my family now. Wish I could have my cake and eat it too, know what I mean :( I love everybody thank you for being such gracious hosts while I was here. Be back soon for the baby shower!","[1, 1, 5, 1, 1, 1, 1, 1, 1, 0]",0.9187986735100767,NotQuote
2675265538036692939,"persona - mask, superficial, outward personality as presented to the world If thats the case then how many masks does the average person wear per day ?","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9068949109360996,NotQuote
2040608711558737961,"I'll never break your heart  I'll never make you cry  I'd rather die than live without you  I'll give you all of me  Honey, that's no lie","[5, 9, 5, 5, 3, 3, 1, 3, 0, 0]",0.9909236201077941,quote
-3528767915510732358,was inspired by some botanically challenged friends and has gone and picked and then cooked some wild garlic - everyone is still alive at the moment - guess that means i didnt confuse it with deadly nightshade - cool!,"[1, 1, 1, 1, 1, 1, 1, 3, 1, 1]",0.8298846165062614,NotQuote
-5097657797233387454,"I know that I have changed, but does that mean I have to readjust my beliefs? I feel like there is nothing for me to justify however, so where do I start? I'm tired of avoiding the cracks. It's time to improve that sidewalk.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9225533269173319,suspect
-2207791998159458289,"has spent most of the food money on oil paints, looks like we're living of the stuff in the larder and freezer (which might be good as their stuffed to bursting)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9157728067614475,NotQuote
7228221817498484406,"I am very thankful for such a loving family. Knowing that they will always be there for me, and love me no matter what. I have and always will love my family.   I love you guys... Thank you.","[3, 1, 3, 3, 5, 1, 1, 1, 1, 0]",0.9271303008332921,quote
-6668729176679528018,...going to extremes has met a new ridiculous level. Glad someone got what I was actually referring to and didn't take one part of it that had little to do with it as the whole problem...That would be stupid.,"[1, 1, 1, 1, 3, 3, 1, 5, 1, 0]",0.8861523400235222,NotQuote
-1351180828078223288,Unless you're willing to pay someone? If you want something to be done YOUR way you have to do it YOURSELF. No one I know would do it for free.,"[1, 1, 1, 1, 1, 1, 5, 5, 0, 0]",0.8967078730484622,NotQuote
1520040255243602758,Cause I wanna belong and I need to get strong and if memory serves I'm addicted to words and they're useless.,"[5, 6, 1, 5, 3, 1, 3, 1, 0, 0]",0.9450774168753553,quote
8216814944038870201,"Sooo I really really wish I had my phone right now, because I need to talk to my best friend about some things. Especially stuff that's happened today. Oh well, other things to distract myself. :P","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.8620331526226866,NotQuote
2947002714034447499,Baby shower has been postponed because of the current cituation with my dad. I will let everyone know when the new date is.,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9263801065455506,suspect
5967515990725643216,"Just watched the movie Inception.....I was kinda confusing....But it was REALLLLYY good! but....It didn't make much sense to me, but at the same time...I understood everything...","[1, 1, 3, 1, 1, 1, 1, 1, 1, 1]",0.9042735773430787,NotQuote
-6228489241728674146,FB:ss├ñ n├ñytt├ñ├ñ olevan nyky├ñ├ñn normaalia lis├ñt├ñ kysym├ñtt├ñ kenet tahansa eri ryhmiin. Mua ei kiitos tarvitse lis├ñt├ñ mihink├ñ├ñn ryhm├ñ├ñn kysym├ñtt├ñ ensin multa.,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",0.8887781019483427,NotQuote
-651134344075522348,Let me fly,"[1, 1, 1, 5, 1, 1, 1, 9, 1, 1]",0.5474140482254238,NotQuote
-6795505307958782433,"ive been loved ive been hated, to me its all the same, embraced by a lover or your cursing my name","[5, 5, 1, 3, 3, 5, 5, 1, 1, 3]",0.8563645157971219,NotQuote
-7320458994663211741,Dang :// threw up again. Ugh seriously i hate how we can only miss so much school. Today is going to suck.,"[1, 5, 1, 1, 1, 3, 3, 5, 1, 1]",0.873462786030028,NotQuote
-2737622121526334311,"I wish I knew how to use those Mac computers. Oh well, I got around to drawing some concept art at least. :B","[7, 3, 1, 1, 1, 1, 1, 1, 0, 0]",0.8116178543793433,NotQuote
3185041541568399205,"Time passed and the skies darkened. The day came to a bitter end, bright in the fiery inferno of the setting sun. And I remembered just how tired I was. Yawning, and trying to shake the sleep from my slowly closing eyes, I layed my head down for only a minute. I didn't want to doze off this early, and yet, I couldn't escape the sleep... <3 ZZZzzzzzz","[1, 1, 1, 3, 1, 1, 1, 1, 1, 1]",0.9458075162611281,suspect
7973520084874100549,"Some won't appreciate what you do or say,   But as long as you speak honestly from your heart   and let them see who you really are,   You will be fine. This isn't a perfect world,   This isn't a perfect life. So live life the way you want   Cause no matter what you do, people would never   Run out of something to say against you.   - Leilocks","[1, 1, 5, 3, 1, 1, 1, 4, 0, 0]",0.9124152573039953,NotQuote
8311374401418817109,"Mr Immortal - /Youre not even a mutant/"" DP- /""Yes I am/"" Mr Immortal /""and your not an X-man/"" DP /"" Oh and you have the card set or something/"" Mr Immortal- /"" UHH no/""  Dp /"" Do you have the cardset/"" Mr Immortal /"" Not on me","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",0.8448337834286119,NotQuote
-5615245243244657376,"| What a sudden turn of events...looks like I'll be living back in Tennessee next month. Whoopie. Now, to get my car fixed with money I don't have.","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",0.900466116038139,NotQuote
-5882695624706380320,why do i have so many friends? i get like 10 friend requests a day and i dont even know half of them,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.902615651663543,NotQuote
60137523419682983,Congratulations to Angela Black for ruining her computer beyond even my ability to fix... She's managed to get a virus on hers that uninstalls antivirus software the second I start a scan.,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.8937389533084499,NotQuote
-2511306667384013280,knows that the snow isn't going to happen because she has to go to a conference in Nashville that she doesn't want to attend.,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.781996201630767,NotQuote
6415230477986706065,"My life be like Ooh Ahh,   It's times like these that make me say,   Lord if you see me please come my way.   Leavin bread crumbs for when I stray   Rely on sacrifice and the price you paid   Feel me like a fingertip   Sometimes I fall I slip   Got a heartfelt desire be more like you   Trying not to quench your fire by the things that i do","[5, 9, 7, 1, 5, 7, 1, 1, 9, 5]",0.9468572786138608,quote
8798071131106050314,Should I do Ballet//Pilate Fusion or Yoga before class tomorrow? This will be in addition to my regular cardio and weights. Help!,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.8981843883085436,NotQuote
-6306397293320321608,"Aki j├╢n a sz├╝linapi bulira, az 6 el?tt ne tegye azt, Boleman ugyanis 1 ├│r├ís ├╢nk├⌐ntes k├⌐s├⌐ssel lepett meg minket. K├╢szi bence <3 :D","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",0.900997633977144,NotQuote
-7778827983227527781,"Errr, I don't know how to tell you all this but I think it's important for me to be honest... I'm straight. Yup, you heard me. I LIKEA THE COCK, IN AND AROUND MY MOOOOUTH","[5, 3, 1, 1, 1, 1, 1, 1, 1, 1]",0.9331870830484589,quote
7159718568525551651,"Have you ever had a dream, that you were so  sure was real? What if you were unable to wake from that dream? How  would you know the difference between the dream world and the real  world?","[4, 4, 1, 1, 3, 1, 1, 1, 0, 0]",0.978610903137605,quote
-7613301311280315166,"A lot of big releases coming up  Harry Potter and the Deathly Hallows, November 2010  Chronicles of Narnia: Voyage of the Dawn Treader, December 2010  Pirates of the Caribbean: On Stranger Tides, May 2011  The Hobbit (part 1), December 2012  The Hobbit (part 2), December 2013  Untitled Batman Sequel, July 2012","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",0.9765876776967904,quote
6837475247881089812,is going to spend her tomorrow finalising uni shizz and setting up her new ipod. no more dwelling on the negatives.,"[5, 9, 3, 1, 1, 1, 1, 1, 1, 1]",0.6868026584929584,NotQuote
-6438411275147649528,"I used to have 200 friends, and the other day I received two more friend requests. I almost rejected them just because I wanted to keep the number even. :P","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.8504500350742595,NotQuote
-7917172147559541465,"69 .. i like it how ur one of the nicest most genuine guys I know, and i LOVE the fact you used to buy my booze!","[1, 1, 1, 5, 1, 1, 1, 5, 5, 0]",0.7599016658338171,NotQuote
-7023479853947240733,"/The one person you can truly love is often right in front of you./"" & /""True love is friendship caught on fire./"" i Believe the these are some of the truest words""","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",0.8946191090165206,NotQuote
6005610136973575580,"Time to read for a bit and hit the sack. <3 today was good. I'm looking forward to plans with great friends and family. Night, everyone! <3","[1, 1, 1, 1, 1, 1, 1, 1, 5, 1]",0.8883893685402985,NotQuote
9186558543167041720,<3 to my fellow OT first years..good luck on our first quiz tomorrow & don't forget to get some (good) sleep tonight!! =),"[1, 1, 1, 1, 1, 3, 1, 4, 2, 1]",0.864067955071985,NotQuote
6783213037228957806,im sooo bored! i really want to hang out with someone in person! i miss in person solization! im sick of talking over facebokk! BAH!,"[1, 1, 1, 1, 1, 1, 1, 5, 1, 1]",0.8234727468360697,NotQuote
-3717155064330311214,"LET'S SEE WHO IS PAYING ATTENTION. EVERY SINGLE ONE OF YOU ARE ON MY FRIENDS LIST AS A RESULT OF A CONSCIOUS DECISION. I WANT YOU THERE. I AM NOT ONLY GLAD TO COUNT YOU AS FRIENDS BUT ALSO FAMILY. LETS SEE WHO ACTUALLY PAYS ATTENTION. COPY THIS AS YOUR STATUS JUST FOR A MINUTE. I'LL BE WATCHING TO SEE WHO REALLY DOES CHERISH FAMILY & FRIENDSHIP,THANX FOR BEING PART OF MY LIFE MERRY XMAS AND A GREAT 2011.XX","[1, 1, 1, 5, 1, 1, 5, 1, 1, 0]",0.945942871881939,quote
2295766127321843232,"FRIDAY FRIDAY GOTTA GET DOWN ON FRIDAY   Glee. What is this.   That being said, I will now leave facebook again.","[1, 5, 1, 1, 3, 3, 5, 1, 0, 0]",0.8545819842914613,NotQuote
6008647737692267043,I just woke up with a horrible pain... I almost felt like calling someone to take me to the hospital... I will be visiting my doctor later today... : ((((,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9045568187154579,NotQuote
-2751695215812411643,"Scotty was first and won 1500 points. Hoyt Triplett was second, he gets 1000 points. Tim was third and gets 800 points. Hillary also answered correctly.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.744529155798429,NotQuote
-6680536566122518092,"well, my last mobile status update didn't get here. which sucks, cause i needed it to be. anyway. i'll post it now then.","[1, 1, 1, 1, 5, 1, 1, 1, 1, 1]",0.8406689125630649,NotQuote
1034293048280573943,- dis b the sister brittney park hackinqq her paqee i lovee dis girll alott we miqht have ower ups & down bt she always there for mee i lovee her !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",0.8882939722951477,NotQuote
6429282651342513551,i heard the heavy rain outside and for some reason it was amplified. it made a terrifying crunching noise and i though my house was going to collapse on me and i would be dragged into a shadow realm where i would be forced to fight bosses that represent some strange metaphorical journey in order to escape. what?,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9121333987740432,NotQuote
-8537128281120946508,"well reading week is here and i started it by watching all the eoisodes if The Guild, good way to start it off","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.7943844884566864,NotQuote
-3316358719562892033,If sorrow could build a staircase.. our tears could show the way... I would climb my way to heaven... and bring him back home again.,"[9, 5, 3, 4, 5, 9, 9, 1, 0, 0]",0.9724255589535804,quote
-2115405984901346731,"I WOULD LIKE TO SEE THIS ON EVERYONE'S WALL. I would like everyone to say a prayer for /Darkhorse/"" 3rd Battalion 5th Marines and their families. They are fighting it out in Afghanistan and they have lost 9 Marines in four days. They are the.........TRUE heroes of this great nation. Repost PLEASE","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",0.9304466864220128,suspect
2137834516220403955,"Chemistry test tomorrow. Pray, pray, pray. Study, study, study. I have never been this freaked about a test in my life. I don't like it. :(","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",0.8789054813482126,NotQuote
8253251772337304821,"Went to the Zoo today and it was free, going back to the Zoo tomorrow for free and to the beach!","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.7512362709144834,NotQuote
4691998782861354610,I hate getting friend requests from people I don't know so please stop sending them. Anyway I just ranted about Nick. Please watch! www.youtube.com//user//gamepro217,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",0.838661438217633,NotQuote
-6372009773724599569,"Turned in my notice to tv station today. Thanks WDS, thanks for the flexibility of fuckin up my life, simple lyin asses. I'm at the point of I wish a MF'er would,...............","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9164920066591511,NotQuote
-7043433840580961101,"Poor Rae, we put up the Christmas tree last night and she wakes up this mornin so so sad cause she thought Santa was coming last night :(","[1, 1, 1, 5, 1, 1, 1, 1, 5, 0]",0.8680850093897989,NotQuote
-845118764980191336,"Ah... Just figured out that I live in a city that has no Buddhist temples, no centres, nothing! Just great!.....  And approximately there are about only 200 (i guess even not official) Buddhists from 1 million of the city's population....","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",0.8838941058719588,NotQuote
-4461838789509727224,I am going to take this HUGHES NET satelite and Hughes NET modem and shove it up thier where the sun dont shine!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! im getting ready to call them and tell them JUST that!!!,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",0.8444195768066584,NotQuote
5642869170114826811,This could be good  It's already better than last  But I'm scared to fall..  Can I really let my defences down..?,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",0.794682583704643,NotQuote
-3545099295644078514,/Start living now. Stop saving the good china for that special occasion. Stop withholding your love until that special person materializes. Every day you are alive is a special occasion. Every minute,"[4, 1, 1, 1, 1, 1, 1, 1, 1, 0]",0.9908440780443383,quote
5962529768936662887,"i think the teen yrs have already started with Cole. past three mornings hes gone to school red faced and upset, all we ever do in the am is argue and fight! ughhhhh!!","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.8958821568341568,NotQuote
-3503801280702881887,people need to make sure that they get their facts straight. sometimes people accuse others of doing things someone else did. remember that can hurt someone. please always check your facts before making an accusation.,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",0.8396082414244459,NotQuote
-6335346789303786006,"Whatever you give a woman,she will make it greater. Give her sperm, she will give you a baby. Give her a house, she will give you a home. Give her groceries, she will give you a meal. Give her love and she will give you her heart! So if you give her crap, be prepared to receive a ton of shit. Hope to see every girl on my friends list repost this! This gave me a good laugh this morning : )","[2, 2, 3, 1, 1, 1, 1, 1, 1, 0]",0.9583421672940293,quote
8894284716942275773,My younger sister stole my phone charger and has hidden it on me. Sometimes I wonder if she secretly likes me.,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.8231106843613312,NotQuote
-2531137946404102449,"just found out that tomorrow is a FREE FARE DAY for the CCPT buses...you can ride any of the city buses, any of the rural routes, all day for free...because its the first day of their new updated schedule!","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",0.9176494365202748,NotQuote
-6983631330717547960,"Gonna wake up early to watch the premiere of Bulletproof Love. Gah, I sound like such an obsessive little fangirl. Screw it, I AM an obessive little fangirl :P","[1, 1, 1, 5, 1, 1, 1, 1, 1, 0]",0.8682738226084634,NotQuote
-4006044040786465696,need to start looking for a new car that I can get mine is a piece of crap but I have no clue on cars so sad,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",0.930370039515516,suspect
-2764595304768907557,"se pr├ív? vr├ítil z kola. Tom├í┬Ü Pokorn├╜ by byl tak moc hodn├╜, kdyby jedn├⌐ vyma┬Üt?n├⌐ kr├ív? neukojen├⌐ z linky 25 vy?├¡dil, ┬₧e cyklista je ├║?astn├¡kem silni?n├¡ho provozu a nem├í povinnost vyu┬₧├¡vat cyklostezky, jak na n?j ta pizda mile ?vala po tom, co ho nejd?├¡v m├ílem smetla ze silnice zb?sile troub├¡c, kdy┬₧ uh├╜bal houkaj├¡c├¡ sanit?.","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0]",0.8467305603187257,NotQuote
3471612602941813736,"Theysay everlasting friends can go long periods of time without speaking and never question the friendship. These types of friends pick up like they just spoke yesterday, regardless of how long it has been or how faraway they live, and they don't hold grudges. They understand that life ...is busy ...but you will ALWAYS love them. Re-post if you have @ least1 of these friends. YOU know who you are! xoxox","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",0.8909283110479107,NotQuote
8704765840745435164,"Dear Congress, Last year I mismanaged my funds and this year I cannot decide on a budget. Until I have come to a unified decision that fits all of my needs and interests, I will have to shut down my checkbook and will no longer be able to pay my taxes. I'm sure you'll understand. Thank you very much for setting an example we can all follow. Repost if you agree!","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9604917850714455,quote
-1492503645553339576,"Not really much of a funk fan, but I have to admit, Suga Shikao's voice is brilliant, and he's made some great songs, specially Hajimari no Hi","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",0.9039693259917283,NotQuote
-2312004045792175067,There's a destination a little up the road from the habitations of the towns we know,"[5, 3, 5, 3, 5, 3, 3, 1, 1, 0]",0.9268531490182336,quote
8416461402879977146,"Saw Prince of Pershia todat with my dad, was really good. :D I didn't play the game, so i'll have to wait and hear from friends who did to see how accurate it was.   Saw Invictus tonight too, which was a stunning movie. Some very motivating words in there. :)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.911982119203798,NotQuote
8127652157417851431,"election commission of India shud be under the direct supervision of the supreme court and its operations and policies shud be formulated, guided and evaluated by a consortium of consultants of Indian origin from all walks directly reporting to the supreme court and this group should be given the powers that pratibha patil has...","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",0.9543258960338146,suspect
-2363000937782758554,"God said: don't look down, you'll be depressed.  don't look up, you'll be impressed.  just look at me and you will be bless.  good morning...","[1, 1, 2, 1, 5, 1, 1, 1, 1, 1]",0.8669723396217589,NotQuote
6846552500989905750,"*sighs* I just want to go home...sorta. There's a lot of drama that I don't miss, but you can't have your icing if you want the cake... (or something like that....)","[1, 1, 2, 1, 1, 1, 0, 0, 0, 0]",0.907178277633884,NotQuote
3568567067073115642,"Apparently there's a thing where people have sex in their sleep, it called sexsomnia. So have sex while you're awake or you'll do it in your sleep. ;)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.8988137069810455,NotQuote
6099848386875855773,"Goodbye to the Mid-Lambton Starbucks, i have had a many great pleasures drinking my morning coffee in your store. RIP 28-02-11","[1, 3, 1, 1, 1, 0, 0, 0, 0, 0]",0.8943465110842488,NotQuote
-639300972374604347,"~[no response IS a response... & as far as i'm concerned, it's the very worst one you could give someone...*sigh* oh well tho]~","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",0.8031169168205015,NotQuote
-7954262562466889402,Still feeling a bit fail from hitting my head on the bottom of a kitchen door this morning... with some force i must add... -.-,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.8900269251640771,NotQuote
5007806302447286914,"#2(: You are the cutest! haha. We truly need to talk more on here though. I love your smile, ah! bottom line, you're cute(: haha.","[1, 3, 3, 5, 1, 1, 1, 1, 1, 0]",0.860655140717116,NotQuote
-1062860429725254712,"Does anyone remember a cartoon from the 90's called Freakazoid? Best fucking cartoon ever! Besides Dexter's Lab, Ren & Stimpy and some other 90's cartoons.","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9121597288315738,NotQuote
679331354703040151,"Woooouh ! 3 heures de sommeil pour commencer la semaine, vas-y, va enchainer l├á-d'ssus :-P... I wish I had a sweet cuddle to wake up ^^.","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",0.8590780281497891,NotQuote
2810110028359533077,"Which came first, the Depression or the stock market crash? If anyone wants to answer this, with cited works, in a proper paper, I will accept....","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.8900279338914491,NotQuote
-7330861972369818383,"Facebook seems to be extremely glitchy today, apps are slow to load, and I've had to sign back in several times because it timed out my session......what a pain!!","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.8738865535025141,NotQuote
1120942623452464775,just found out she's gonna need wisdom teeth surgery very soon. Oh the happiness that is in my heart right now :P,"[1, 1, 1, 1, 1, 1, 1, 1, 3, 0]",0.8402659725722026,NotQuote
-4863426132631971606,"Apparently lack of sleep makes me cynical, who knew? So have fun reading my updated profile when you're bored and supposed to be doing homework.....","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.8781238027291964,NotQuote
-7139386554629257904,"We are asking everyone to say a prayer for /Darkhorse/"" 3rd Battalion 5thMarines and their families. They are fighting it out in Afghanistan and they have lost nine Marines in four days. Praying for all our soldiers.PLEASE REPOST. IT WOULD BE NICE TO SEE THIS ON EVERYONE'S WALL""","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",0.937332327282199,suspect
-1049686202716361960,"Just had a zombie apocalypse dream. I was hunkered down at home. I hired some Mexicans to pave my driveway apparently. A zombie came to pry off my backdoor (idk why it ignored the workers). I yelled at one of them through the window /KILL IT! KILL/"" and he looked confused","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9312421395216354,suspect
7718463235944094549,"I spent forty hours of my life working on my FBLA project, and you tell me that I can't walk across the stage and get my trophy because I'm showing less than two inches of skin around my knees? I'm sorry I offended you with my bare skin, I'll remember my full body suit next time...","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.9347494313202583,suspect
4151271771663654102,What is there to do to pass time?? Im about to go crazy. someone come pick me up ill give you gas money:),"[3, 5, 3, 5, 3, 3, 1, 1, 1, 1]",0.8669710670549029,NotQuote
-7404837679030893553,"/Masaya ako kasi nakilala kita. :) Masaya ako kasi kaibigan kita. :) Masaya ako kasi mabait ka sa kin. :) Pero malungkot ako kasi may mahal ka nang iba. :( /""""","[9, 1, 1, 5, 5, 1, 1, 1, 1, 0]",0.9437862762543632,quote
7816054613621030553,I hate Tuesdays when you wake up and think it is Monday... classes just don't seem to go as well when you are completely in the wrong place at the wrong time and totally disoriented.,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",0.917020115326893,NotQuote
-4353042422569698431,"It was a long time ago now,  But it feels so near  He's gone forever,  Not coming back here   We were so young,  So tender, so fresh  We had no hearts,  just skin, bone and flesh   I felt not for him  And he not for me,  Till that one winter evening  When our hearts were set free   The sea breeze was strong  And the tide was high.  But we didn't care  For there was a sun in the sky","[1, 1, 1, 3, 3, 1, 5, 1, 1, 1]",0.9076129621361689,NotQuote
-7075699420977100842,._. So it's interesting I haven't ever really been in many serious relationships and yet....I am best in advice giving for relationships and am always right about the outcome? wtfh lol ugh can't stop thinking about some things....and some people ^^,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.8719184800311495,NotQuote
-6162910705463529736,Dianne Marquez should go check out my answer for the formspring question about Jennalee Bauman. it's on my facebook wall XD,"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",0.8407299778772372,NotQuote
-3768568154825038697,"thinks that people are so stupid when it comes to bad weather. /Hi i'm just wondering why the sirens are on..?/"" /""Hi i'm by manvel and its raining./"" /""Do you know if the fair is still going on?/"" I mean really? Shut up.""","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",0.9055699652254621,NotQuote
2166360120284986477,is watching Mom's husband play guitar while balancing on the exercise ball..the cat is sitting dangerously close. This could be good.,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",0.8879898124188499,NotQuote
-6898790059110596842,"is the best boyfriend any girl could ever ask for:) i love youu, Christopher Shane Sturdy <3  --youur girl,  Shonda Renee:)","[5, 1, 1, 1, 3, 1, 1, 1, 0, 0]",0.8735734994815614,NotQuote
1111110139585337505,"1.Go to Google maps. 2. Go to /Get Directions./"" 3. Type Japan as the start location. 4. Type China as the end location. 5. Go to direction#43. 6. Laugh","[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",0.9053791934890263,NotQuote
